ds,vmin,vmax,Rwindow,threshold,match_runtime_sec,rank_score,score_valid,score_corr,score_mae,valid_count,invalid_count,valid_ratio,mae,norm_mae,corr,nan_quality_count,core_frame_start,core_frame_end_exclusive,core_total_count,core_valid_count,core_valid_ratio,core_mae,core_norm_mae,core_corr
50,0.8,1.2,10,1.0,58.3649,0.9606275736605957,0.9762470308788599,0.9528789568476362,0.9344321801736944,2055,50,0.9762470308788599,138.4792354731573,0.06556781982630554,0.9528789568476362,50,25,2080,2055,2055,1.0,138.4792354731573,0.06556781982630554,0.9528789568476362
50,0.8,1.2,30,1.0,58.3184,0.9606275736605957,0.9762470308788599,0.9528789568476362,0.9344321801736944,2055,50,0.9762470308788599,138.4792354731573,0.06556781982630554,0.9528789568476362,50,25,2080,2055,2055,1.0,138.4792354731573,0.06556781982630554,0.9528789568476362
50,0.8,1.2,50,1.0,58.2986,0.9606275736605957,0.9762470308788599,0.9528789568476362,0.9344321801736944,2055,50,0.9762470308788599,138.4792354731573,0.06556781982630554,0.9528789568476362,50,25,2080,2055,2055,1.0,138.4792354731573,0.06556781982630554,0.9528789568476362
30,0.8,1.2,10,1.0,44.9793,0.9259930806991391,0.9857482185273159,0.8614023967813286,0.918969490995437,2075,30,0.9857482185273159,171.13643501763704,0.08103050900456299,0.8614023967813286,30,15,2090,2075,2075,1.0,171.13643501763704,0.08103050900456299,0.8614023967813286
30,0.8,1.2,30,1.0,45.0322,0.9259930806991391,0.9857482185273159,0.8614023967813286,0.918969490995437,2075,30,0.9857482185273159,171.13643501763704,0.08103050900456299,0.8614023967813286,30,15,2090,2075,2075,1.0,171.13643501763704,0.08103050900456299,0.8614023967813286
30,0.8,1.2,50,1.0,44.9255,0.9259930806991391,0.9857482185273159,0.8614023967813286,0.918969490995437,2075,30,0.9857482185273159,171.13643501763704,0.08103050900456299,0.8614023967813286,30,15,2090,2075,2075,1.0,171.13643501763704,0.08103050900456299,0.8614023967813286
30,0.5,1.5,10,1.0,56.4785,0.9162084339679629,0.9857482185273159,0.8394594715318345,0.9122529801195796,2075,30,0.9857482185273159,185.32170598744784,0.08774701988042038,0.8394594715318345,30,15,2090,2075,2075,1.0,185.32170598744784,0.08774701988042038,0.8394594715318345
30,0.5,1.5,30,1.0,56.5085,0.9162084339679629,0.9857482185273159,0.8394594715318345,0.9122529801195796,2075,30,0.9857482185273159,185.32170598744784,0.08774701988042038,0.8394594715318345,30,15,2090,2075,2075,1.0,185.32170598744784,0.08774701988042038,0.8394594715318345
30,0.5,1.5,50,1.0,56.868,0.9162084339679629,0.9857482185273159,0.8394594715318345,0.9122529801195796,2075,30,0.9857482185273159,185.32170598744784,0.08774701988042038,0.8394594715318345,30,15,2090,2075,2075,1.0,185.32170598744784,0.08774701988042038,0.8394594715318345
50,0.3,2.0,10,1.0,143.5026,0.9155215255710875,0.9762470308788599,0.8465761229137443,0.917199416734019,2055,50,0.9762470308788599,174.87483185775207,0.0828005832659811,0.8465761229137443,50,25,2080,2055,2055,1.0,174.87483185775207,0.0828005832659811,0.8465761229137443
50,0.3,2.0,30,1.0,142.7744,0.9155215255710875,0.9762470308788599,0.8465761229137443,0.917199416734019,2055,50,0.9762470308788599,174.87483185775207,0.0828005832659811,0.8465761229137443,50,25,2080,2055,2055,1.0,174.87483185775207,0.0828005832659811,0.8465761229137443
50,0.3,2.0,50,1.0,143.2549,0.9155215255710875,0.9762470308788599,0.8465761229137443,0.917199416734019,2055,50,0.9762470308788599,174.87483185775207,0.0828005832659811,0.8465761229137443,50,25,2080,2055,2055,1.0,174.87483185775207,0.0828005832659811,0.8465761229137443
20,0.8,1.2,10,1.0,41.6784,0.9142812618565124,0.9904988123515439,0.8310974172963613,0.9074521958651538,2085,20,0.9904988123515439,195.4609623327953,0.09254780413484626,0.8310974172963613,20,10,2095,2085,2085,1.0,195.4609623327953,0.09254780413484626,0.8310974172963613
20,0.8,1.2,30,1.0,41.6524,0.9142812618565124,0.9904988123515439,0.8310974172963613,0.9074521958651538,2085,20,0.9904988123515439,195.4609623327953,0.09254780413484626,0.8310974172963613,20,10,2095,2085,2085,1.0,195.4609623327953,0.09254780413484626,0.8310974172963613
20,0.8,1.2,50,1.0,41.6599,0.9142812618565124,0.9904988123515439,0.8310974172963613,0.9074521958651538,2085,20,0.9904988123515439,195.4609623327953,0.09254780413484626,0.8310974172963613,20,10,2095,2085,2085,1.0,195.4609623327953,0.09254780413484626,0.8310974172963613
50,0.5,1.5,10,1.0,85.5929,0.9084894502407447,0.9762470308788599,0.8292497104294817,0.9165226811564341,2055,50,0.9762470308788599,176.30409739761123,0.08347731884356592,0.8292497104294817,50,25,2080,2055,2055,1.0,176.30409739761123,0.08347731884356592,0.8292497104294817
50,0.5,1.5,30,1.0,85.62,0.9084894502407447,0.9762470308788599,0.8292497104294817,0.9165226811564341,2055,50,0.9762470308788599,176.30409739761123,0.08347731884356592,0.8292497104294817,50,25,2080,2055,2055,1.0,176.30409739761123,0.08347731884356592,0.8292497104294817
50,0.5,1.5,50,1.0,85.6836,0.9084894502407447,0.9762470308788599,0.8292497104294817,0.9165226811564341,2055,50,0.9762470308788599,176.30409739761123,0.08347731884356592,0.8292497104294817,50,25,2080,2055,2055,1.0,176.30409739761123,0.08347731884356592,0.8292497104294817
20,0.5,1.5,10,1.0,45.9964,0.9040045309050062,0.9904988123515439,0.8080909330015804,0.900291280974529,2085,20,0.9904988123515439,210.58481458179457,0.09970871902547092,0.8080909330015804,20,10,2095,2085,2085,1.0,210.58481458179457,0.09970871902547092,0.8080909330015804
