ds,vmin,vmax,Rwindow,threshold,match_runtime_sec,rank_score,score_valid,score_corr,score_mae,valid_count,invalid_count,valid_ratio,mae,norm_mae,corr,nan_quality_count,core_frame_start,core_frame_end_exclusive,core_total_count,core_valid_count,core_valid_ratio,core_mae,core_norm_mae,core_corr
50,0.5,1.5,10,0.9,77.9186,0.8256784452944708,0.6769795490298899,0.9975690131995215,0.8134002863414113,1291,616,0.6769795490298899,394.09859524693934,0.1865997136585887,0.9975690131995215,50,25,1882,1857,1857,1.0,516.0209185515685,0.24432808643540174,0.6363762794763618
50,0.5,1.5,30,0.9,77.9293,0.8256784452944708,0.6769795490298899,0.9975690131995215,0.8134002863414113,1291,616,0.6769795490298899,394.09859524693934,0.1865997136585887,0.9975690131995215,50,25,1882,1857,1857,1.0,516.0209185515685,0.24432808643540174,0.6363762794763618
50,0.5,1.5,50,0.9,77.7447,0.8256784452944708,0.6769795490298899,0.9975690131995215,0.8134002863414113,1291,616,0.6769795490298899,394.09859524693934,0.1865997136585887,0.9975690131995215,50,25,1882,1857,1857,1.0,516.0209185515685,0.24432808643540174,0.6363762794763618
50,0.5,1.5,10,1.0,77.9186,0.8061026622232418,0.9737808075511274,0.6363762794763618,0.7556719135645983,1857,50,0.9737808075511274,516.0209185515685,0.24432808643540174,0.6363762794763618,50,25,1882,1857,1857,1.0,516.0209185515685,0.24432808643540174,0.6363762794763618
50,0.5,1.5,30,1.0,77.9293,0.8061026622232418,0.9737808075511274,0.6363762794763618,0.7556719135645983,1857,50,0.9737808075511274,516.0209185515685,0.24432808643540174,0.6363762794763618,50,25,1882,1857,1857,1.0,516.0209185515685,0.24432808643540174,0.6363762794763618
50,0.5,1.5,50,1.0,77.7447,0.8061026622232418,0.9737808075511274,0.6363762794763618,0.7556719135645983,1857,50,0.9737808075511274,516.0209185515685,0.24432808643540174,0.6363762794763618,50,25,1882,1857,1857,1.0,516.0209185515685,0.24432808643540174,0.6363762794763618
50,0.3,2.0,30,0.9,132.015,0.7939009427233363,0.6019926586261143,0.9972493905323677,0.8273632675242522,1148,759,0.6019926586261143,364.6087789887793,0.1726367324757478,0.9972493905323677,50,25,1882,1857,1857,1.0,498.36680414596424,0.23596913075093004,0.5864595236840178
50,0.3,2.0,50,0.9,131.113,0.7939009427233363,0.6019926586261143,0.9972493905323677,0.8273632675242522,1148,759,0.6019926586261143,364.6087789887793,0.1726367324757478,0.9972493905323677,50,25,1882,1857,1857,1.0,498.36680414596424,0.23596913075093004,0.5864595236840178
50,0.3,2.0,10,0.9,131.8225,0.7936761271893645,0.6014682747771368,0.9972481167928612,0.8274410454833905,1147,760,0.6014682747771368,364.4445119390793,0.17255895451660952,0.9972481167928612,50,25,1882,1857,1857,1.0,498.36680414596424,0.23596913075093004,0.5864595236840178
50,0.3,2.0,10,1.0,131.8225,0.787389803258975,0.9737808075511274,0.5864595236840178,0.7640308692490699,1857,50,0.9737808075511274,498.36680414596424,0.23596913075093004,0.5864595236840178,50,25,1882,1857,1857,1.0,498.36680414596424,0.23596913075093004,0.5864595236840178
50,0.3,2.0,30,1.0,132.015,0.787389803258975,0.9737808075511274,0.5864595236840178,0.7640308692490699,1857,50,0.9737808075511274,498.36680414596424,0.23596913075093004,0.5864595236840178,50,25,1882,1857,1857,1.0,498.36680414596424,0.23596913075093004,0.5864595236840178
50,0.3,2.0,50,1.0,131.113,0.787389803258975,0.9737808075511274,0.5864595236840178,0.7640308692490699,1857,50,0.9737808075511274,498.36680414596424,0.23596913075093004,0.5864595236840178,50,25,1882,1857,1857,1.0,498.36680414596424,0.23596913075093004,0.5864595236840178
30,0.5,1.5,10,1.0,51.7583,0.7752829486268265,0.9842684845306765,0.5488950612526515,0.752027373913076,1877,30,0.9842684845306765,523.7181862955836,0.24797262608692403,0.5488950612526515,30,15,1892,1877,1877,1.0,523.7181862955836,0.24797262608692403,0.5488950612526515
30,0.5,1.5,30,1.0,53.7803,0.7752829486268265,0.9842684845306765,0.5488950612526515,0.752027373913076,1877,30,0.9842684845306765,523.7181862955836,0.24797262608692403,0.5488950612526515,30,15,1892,1877,1877,1.0,523.7181862955836,0.24797262608692403,0.5488950612526515
30,0.5,1.5,50,1.0,50.9489,0.7752829486268265,0.9842684845306765,0.5488950612526515,0.752027373913076,1877,30,0.9842684845306765,523.7181862955836,0.24797262608692403,0.5488950612526515,30,15,1892,1877,1877,1.0,523.7181862955836,0.24797262608692403,0.5488950612526515
30,0.3,2.0,10,1.0,62.2538,0.7469982367139336,0.9842684845306765,0.47857184379969925,0.7509912077016627,1877,30,0.9842684845306765,525.9065693340884,0.24900879229833733,0.47857184379969925,30,15,1892,1877,1877,1.0,525.9065693340884,0.24900879229833733,0.47857184379969925
30,0.3,2.0,30,1.0,62.3585,0.7469982367139336,0.9842684845306765,0.47857184379969925,0.7509912077016627,1877,30,0.9842684845306765,525.9065693340884,0.24900879229833733,0.47857184379969925,30,15,1892,1877,1877,1.0,525.9065693340884,0.24900879229833733,0.47857184379969925
30,0.3,2.0,50,1.0,62.2521,0.7469982367139336,0.9842684845306765,0.47857184379969925,0.7509912077016627,1877,30,0.9842684845306765,525.9065693340884,0.24900879229833733,0.47857184379969925,30,15,1892,1877,1877,1.0,525.9065693340884,0.24900879229833733,0.47857184379969925
50,0.5,1.5,30,0.8,77.9293,0.7341599346218525,0.46198217094913474,0.9992126455007785,0.8438859966295358,881,1026,0.46198217094913474,329.71277511842055,0.15611400337046427,0.9992126455007785,50,25,1882,1857,1857,1.0,516.0209185515685,0.24432808643540174,0.6363762794763618
50,0.5,1.5,50,0.8,77.7447,0.7341599346218525,0.46198217094913474,0.9992126455007785,0.8438859966295358,881,1026,0.46198217094913474,329.71277511842055,0.15611400337046427,0.9992126455007785,50,25,1882,1857,1857,1.0,516.0209185515685,0.24432808643540174,0.6363762794763618
50,0.5,1.5,10,0.8,77.9186,0.7337518161325762,0.4609334032511799,0.999207217033874,0.8443259857066379,879,1028,0.4609334032511799,328.78351818758085,0.15567401429336214,0.999207217033874,50,25,1882,1857,1857,1.0,516.0209185515685,0.24432808643540174,0.6363762794763618
20,0.3,2.0,10,1.0,48.5695,0.7281076164278223,0.989512323020451,0.42641240979339007,0.7484140476750887,1887,20,0.989512323020451,531.3495313102127,0.2515859523249113,0.42641240979339007,20,10,1897,1887,1887,1.0,531.3495313102127,0.2515859523249113,0.42641240979339007
20,0.3,2.0,30,1.0,49.3998,0.7281076164278223,0.989512323020451,0.42641240979339007,0.7484140476750887,1887,20,0.989512323020451,531.3495313102127,0.2515859523249113,0.42641240979339007,20,10,1897,1887,1887,1.0,531.3495313102127,0.2515859523249113,0.42641240979339007
20,0.3,2.0,50,1.0,48.6869,0.7281076164278223,0.989512323020451,0.42641240979339007,0.7484140476750887,1887,20,0.989512323020451,531.3495313102127,0.2515859523249113,0.42641240979339007,20,10,1897,1887,1887,1.0,531.3495313102127,0.2515859523249113,0.42641240979339007
20,0.5,1.5,10,1.0,42.8671,0.7273008072072603,0.989512323020451,0.4277261233521104,0.7395320833814214,1887,20,0.989512323020451,550.1082398984381,0.26046791661857865,0.4277261233521104,20,10,1897,1887,1887,1.0,550.1082398984381,0.26046791661857865,0.4277261233521104
20,0.5,1.5,30,1.0,42.3381,0.7273008072072603,0.989512323020451,0.4277261233521104,0.7395320833814214,1887,20,0.989512323020451,550.1082398984381,0.26046791661857865,0.4277261233521104,20,10,1897,1887,1887,1.0,550.1082398984381,0.26046791661857865,0.4277261233521104
20,0.5,1.5,50,1.0,43.3866,0.7273008072072603,0.989512323020451,0.4277261233521104,0.7395320833814214,1887,20,0.989512323020451,550.1082398984381,0.26046791661857865,0.4277261233521104,20,10,1897,1887,1887,1.0,550.1082398984381,0.26046791661857865,0.4277261233521104
50,0.3,2.0,30,0.8,132.015,0.6892789663745278,0.3571054011536445,0.9989935035673807,0.8598942295229033,681,1226,0.3571054011536445,295.9033872476283,0.14010577047709674,0.9989935035673807,50,25,1882,1857,1857,1.0,498.36680414596424,0.23596913075093004,0.5864595236840178
50,0.3,2.0,50,0.8,131.113,0.6892789663745278,0.3571054011536445,0.9989935035673807,0.8598942295229033,681,1226,0.3571054011536445,295.9033872476283,0.14010577047709674,0.9989935035673807,50,25,1882,1857,1857,1.0,498.36680414596424,0.23596913075093004,0.5864595236840178
50,0.3,2.0,10,0.8,131.8225,0.689070062001426,0.356581017304667,0.9989904029670477,0.8600829535167114,680,1227,0.356581017304667,295.50480217270547,0.13991704648328857,0.9989904029670477,50,25,1882,1857,1857,1.0,498.36680414596424,0.23596913075093004,0.5864595236840178
10,0.5,1.5,10,1.0,36.0286,0.6617725661458801,0.9947561615102255,0.2669204782114381,0.7157606812113555,1897,10,0.9947561615102255,600.3134412816172,0.2842393187886445,0.2669204782114381,10,5,1902,1897,1897,1.0,600.3134412816172,0.2842393187886445,0.2669204782114381
10,0.5,1.5,30,1.0,36.1278,0.6617725661458801,0.9947561615102255,0.2669204782114381,0.7157606812113555,1897,10,0.9947561615102255,600.3134412816172,0.2842393187886445,0.2669204782114381,10,5,1902,1897,1897,1.0,600.3134412816172,0.2842393187886445,0.2669204782114381
10,0.5,1.5,50,1.0,36.947,0.6617725661458801,0.9947561615102255,0.2669204782114381,0.7157606812113555,1897,10,0.9947561615102255,600.3134412816172,0.2842393187886445,0.2669204782114381,10,5,1902,1897,1897,1.0,600.3134412816172,0.2842393187886445,0.2669204782114381
10,0.8,1.2,10,1.0,35.0333,0.6541487193415924,0.9947561615102255,0.2512193345177547,0.7068047523659269,1897,10,0.9947561615102255,619.2283630031624,0.2931952476340731,0.2512193345177547,10,5,1902,1897,1897,1.0,619.2283630031624,0.2931952476340731,0.2512193345177547
10,0.8,1.2,30,1.0,35.0137,0.6541487193415924,0.9947561615102255,0.2512193345177547,0.7068047523659269,1897,10,0.9947561615102255,619.2283630031624,0.2931952476340731,0.2512193345177547,10,5,1902,1897,1897,1.0,619.2283630031624,0.2931952476340731,0.2512193345177547
10,0.8,1.2,50,1.0,34.9543,0.6541487193415924,0.9947561615102255,0.2512193345177547,0.7068047523659269,1897,10,0.9947561615102255,619.2283630031624,0.2931952476340731,0.2512193345177547,10,5,1902,1897,1897,1.0,619.2283630031624,0.2931952476340731,0.2512193345177547
10,0.3,2.0,10,1.0,38.2565,0.6494298363084618,0.9947561615102255,0.2337697424644655,0.7218777776204943,1897,10,0.9947561615102255,587.3941336655159,0.2781222223795057,0.2337697424644655,10,5,1902,1897,1897,1.0,587.3941336655159,0.2781222223795057,0.2337697424644655
10,0.3,2.0,30,1.0,38.203,0.6494298363084618,0.9947561615102255,0.2337697424644655,0.7218777776204943,1897,10,0.9947561615102255,587.3941336655159,0.2781222223795057,0.2337697424644655,10,5,1902,1897,1897,1.0,587.3941336655159,0.2781222223795057,0.2337697424644655
